Rhmol02G0295100	19.142740	39.157566	41.743679	22.161154	28.094904	25.395597	31.568516	36.564728	25.417179	24.129028	45.239399	54.220016	60.889336	53.602165	41.235626	149.059784	213.151215	187.679871	86.677994	168.034470	280.448364	297.223206	193.674698	291.523407	179.473740
Rhmol06G0218900	171.479706	154.039932	187.302704	206.540604	187.182663	224.291641	183.479202	174.051376	268.423248	223.752579	214.117203	153.025955	256.426849	298.916046	287.335663	83.568123	98.598076	201.796448	175.003464	74.402771	28.160976	28.700481	44.350109	35.109459	44.839375
Rhmol01G0221400	3.592304	9.300281	5.854805	4.625651	7.187620	4.151452	7.274896	5.503901	7.645309	9.910441	5.514409	8.589459	6.924952	7.116445	6.327223	4.049326	10.031361	10.660686	9.857678	9.341653	3.919684	10.105165	15.194091	7.871464	14.808739
Rhmol01G0325200	0.258892	0.461302	0.176766	0.203385	0.052992	0.131325	0.0	2.113192	0.258920	0.042325	0.997334	0.0	0.223924	0.0	0.0	0.534057	0.0	0.300399	0.000000	0.0	0.0	0.0	3.335471	0.0	0.379623
Rhmol10G0283200	15.807658	11.933580	8.973270	14.158030	14.757172	11.989004	9.707355	11.668215	10.785587	16.123362	13.711271	11.025524	8.940160	8.465799	11.662040	12.161268	9.320257	6.935514	9.343067	9.817259	5.809548	4.683270	5.566897	5.806302	8.906425
Rhmol13G0125900	0.658665	3.778880	1.677024	1.130869	0.608665	1.315069	5.127289	1.935004	6.151363	0.699575	6.151398	8.017926	7.053298	0.947021	4.992258	55.142250	0.271495	0.366294	0.976547	53.793095	11.319569	52.426098	33.797173	91.864487	2.957836
Rhmol10G0010300	43.740421	18.173676	23.552860	33.745289	38.135124	20.986689	22.946550	27.480289	43.046673	54.597454	14.865181	13.710536	13.541271	10.537523	23.506474	5.784219	8.056173	7.020719	11.543758	6.626141	1.358811	0.230930	0.187617	1.954480	0.364945
Rhmol05G0041200	0.000000	0.215463	1.645905	0.634210	0.944298	0.000000	0.225634	0.000000	0.540019	0.544064	0.000000	0.000000	0.965030	0.180388	0.766515	0.000000	0.000000	0.883442	0.108885	0.000000	0.000000	0.000000	2.107765	0.000000	1.048336
Rhmol05G0289000	52.568741	142.483368	52.671284	34.858776	66.657227	449.207489	375.348755	270.720306	53.222481	120.234001	468.328674	1321.393921	816.729675	455.974731	361.386292	881.044800	512.444092	658.132141	585.483337	1034.137695	799.381470	364.864624	164.023697	358.751404	115.103485
Rhmol10G0059200	2.863452	6.454537	10.809935	1.639593	3.197712	1.986512	2.151763	2.918447	1.298905	1.894526	1.251704	2.415860	3.909613	2.567820	2.255228	3.161002	3.708595	1.685934	2.827575	4.419532	6.423170	7.151651	7.629463	8.187930	13.267395
Rhmol01G0300700	27.252005	16.514883	22.338881	21.996788	29.267395	12.304862	17.452209	18.546371	21.456251	29.037571	14.337631	11.960276	13.578053	10.705292	13.956850	8.277346	12.336929	9.907166	10.057888	7.505209	13.709211	15.334456	6.313661	9.987458	5.939229
Rhmol02G0064400	0.0	0.0	0.0	0.0	0.0	0.0	0.077608	0.0	0.0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
